ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
121|BH14|2264cf57-9ea9-4444-81ba-59a85f483360|ZR_SUMCYC_JOB_OK_I|3846|xsd:long|Good|2018-02-28 17:08:25|2018-02-28 17:08:25|2018-02-28 18:08:25.767000000
122|BH14|9273c572-5042-4735-973d-aa3bd269a4fc|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:08:36|2018-02-28 17:08:36|2018-02-28 18:08:36.783000000
123|BH14|a2a04117-5147-40c8-be96-61cc31262d0a|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:09:07|2018-02-28 17:09:07|2018-02-28 18:09:07.813000000
124|BH14|a2a04117-5147-40c8-be96-61cc31262d0a|ZR_SUMCYC_JOB_OK_I|3847|xsd:long|Good|2018-02-28 17:09:07|2018-02-28 17:09:07|2018-02-28 18:09:07.813000000
125|BH14|b300447e-51b2-4874-96a3-540b54f37abe|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:09:19|2018-02-28 17:09:19|2018-02-28 18:09:19.820000000
126|BH14|63b8d614-92ad-400e-a996-a4b423565aae|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:09:51|2018-02-28 17:09:51|2018-02-28 18:09:51.817000000
127|BH14|63b8d614-92ad-400e-a996-a4b423565aae|ZR_SUMCYC_JOB_OK_I|3848|xsd:long|Good|2018-02-28 17:09:51|2018-02-28 17:09:51|2018-02-28 18:09:51.817000000
128|BH14|dd5afd42-b3f9-46f6-bcc5-63cb17a7ff78|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:10:02|2018-02-28 17:10:02|2018-02-28 18:10:02.840000000
129|BH14|3223e173-5472-4f26-b49a-00646d3bfc20|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:10:34|2018-02-28 17:10:34|2018-02-28 18:10:34.853000000
130|BH14|3223e173-5472-4f26-b49a-00646d3bfc20|ZR_SUMCYC_JOB_OK_I|3849|xsd:long|Good|2018-02-28 17:10:34|2018-02-28 17:10:34|2018-02-28 18:10:34.853000000
131|BH14|4d94fc73-1be7-478b-9211-7bf107c6e19b|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:10:45|2018-02-28 17:10:45|2018-02-28 18:10:45.880000000
132|BH14|c0865220-cdd4-434a-8f10-ec371a4bc00b|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:11:16|2018-02-28 17:11:16|2018-02-28 18:11:16.903000000
133|BH14|c0865220-cdd4-434a-8f10-ec371a4bc00b|ZR_SUMCYC_JOB_OK_I|3850|xsd:long|Good|2018-02-28 17:11:16|2018-02-28 17:11:16|2018-02-28 18:11:16.903000000
